SD_SYMBOL_ID,SD_SYMBOL,SD_TRADE_DATE,SD_OPEN,SD_CLOSE,SD_HIGH,SD_LOW,SD_ADJ_CLOSE,SD_TXN_VOLUME
1323,COALINDIA,2024-06-04,512.35,441.90,512.40,410.80,441.90,48046493
1324,COALINDIA,2024-06-05,452.00,460.55,462.85,425.10,460.55,18966089
1325,COALINDIA,2024-06-06,470.00,472.95,484.40,464.65,472.95,21757857
1326,COALINDIA,2024-06-07,473.00,479.15,481.30,467.60,479.15,8317343
1327,COALINDIA,2024-06-10,485.00,477.70,488.00,475.50,477.70,10958537
1328,COALINDIA,2024-06-11,482.00,476.35,483.50,475.20,476.35,11169021
1329,COALINDIA,2024-06-12,481.00,488.70,494.30,479.35,488.70,15412796
1330,COALINDIA,2024-06-13,493.90,487.90,493.90,483.50,487.90,7438571
1331,COALINDIA,2024-06-14,487.90,486.95,492.40,485.25,486.95,5974636
1332,DIVISLAB,2024-01-01,3910.00,3915.90,3939.95,3882.15,3915.90,240126
1333,DIVISLAB,2024-01-02,3925.00,4030.00,4052.10,3905.20,4030.00,1386959
1334,DIVISLAB,2024-01-03,4050.00,4030.60,4064.50,4012.00,4030.60,452402
1335,DIVISLAB,2024-01-04,4050.00,4042.15,4074.40,3973.20,4042.15,485788
1336,DIVISLAB,2024-01-05,4052.00,4014.75,4070.10,3980.00,4014.75,313459
1337,DIVISLAB,2024-01-08,3999.00,3934.15,4025.35,3910.45,3934.15,403753
1338,DIVISLAB,2024-01-09,3948.95,3984.65,4004.00,3920.60,3984.65,468363
1339,DIVISLAB,2024-01-10,3984.65,3902.65,4016.90,3877.55,3902.65,351976
1340,DIVISLAB,2024-01-11,3902.65,3905.20,3942.90,3881.70,3905.20,238212
1341,DIVISLAB,2024-01-12,3911.95,3883.95,3925.20,3860.50,3883.95,291344
1342,DIVISLAB,2024-01-15,3900.00,3909.60,3943.95,3871.75,3909.60,326872
1343,DIVISLAB,2024-01-16,3909.60,3814.50,3926.35,3800.40,3814.50,483779
1344,DIVISLAB,2024-01-17,3810.10,3728.80,3819.90,3717.35,3728.80,574671
1345,DIVISLAB,2024-01-18,3728.80,3700.20,3756.55,3585.00,3700.20,651966
1346,DIVISLAB,2024-01-19,3730.00,3693.80,3733.35,3664.20,3693.80,324763
1347,DIVISLAB,2024-01-23,3700.00,3615.35,3700.00,3585.85,3615.35,387616
1348,DIVISLAB,2024-01-24,3650.00,3643.55,3671.95,3609.00,3643.55,377660
1349,DIVISLAB,2024-01-25,3644.00,3578.90,3660.00,3547.25,3578.90,407761
1350,DIVISLAB,2024-01-29,3578.00,3570.60,3586.00,3550.10,3570.60,765970
1351,DIVISLAB,2024-01-30,3574.95,3551.70,3619.35,3540.30,3551.70,1052177
1352,DIVISLAB,2024-01-31,3585.00,3670.60,3680.90,3560.05,3670.60,840784
1353,DIVISLAB,2024-02-01,3696.00,3655.40,3696.00,3636.05,3655.40,393645
1354,DIVISLAB,2024-02-02,3665.00,3699.40,3744.70,3665.00,3699.40,423758
1355,DIVISLAB,2024-02-05,3699.40,3699.50,3742.00,3664.55,3699.50,518516
1356,DIVISLAB,2024-02-06,3698.00,3726.50,3744.40,3689.90,3726.50,276514
1357,DIVISLAB,2024-02-07,3739.95,3731.80,3771.00,3702.20,3731.80,226715
1358,DIVISLAB,2024-02-08,3745.95,3684.40,3765.00,3660.40,3684.40,399402
1359,DIVISLAB,2024-02-09,3697.50,3652.30,3697.50,3613.50,3652.30,415749
1360,DIVISLAB,2024-02-12,3650.00,3740.15,3818.60,3645.70,3740.15,1303179
1361,DIVISLAB,2024-02-13,3740.15,3700.45,3832.80,3687.00,3700.45,814115
1362,DIVISLAB,2024-02-14,3690.00,3719.65,3728.65,3632.05,3719.65,452222
1363,DIVISLAB,2024-02-15,3729.70,3708.85,3745.00,3696.55,3708.85,288401
1364,DIVISLAB,2024-02-16,3708.70,3729.20,3778.90,3708.00,3729.20,625808
1365,DIVISLAB,2024-02-19,3730.00,3723.45,3763.25,3715.70,3723.45,217681
1366,DIVISLAB,2024-02-20,3723.00,3712.75,3739.00,3675.20,3712.75,328713
1367,DIVISLAB,2024-02-21,3708.05,3649.10,3739.70,3637.20,3649.10,386150
1368,DIVISLAB,2024-02-22,3659.70,3645.40,3659.70,3597.05,3645.40,485941
1369,DIVISLAB,2024-02-23,3645.40,3648.10,3669.05,3626.85,3648.10,326640
1370,DIVISLAB,2024-02-26,3649.00,3577.35,3655.00,3556.35,3577.35,404285
1371,DIVISLAB,2024-02-27,3580.00,3539.80,3598.00,3509.90,3539.80,524599
1372,DIVISLAB,2024-02-28,3540.00,3518.35,3553.45,3507.00,3518.35,464435
1373,DIVISLAB,2024-02-29,3509.20,3488.80,3529.40,3465.00,3488.80,807900
1374,DIVISLAB,2024-03-01,3491.00,3482.40,3519.00,3474.00,3482.40,347396
1375,DIVISLAB,2024-03-04,3514.80,3482.30,3542.00,3478.00,3482.30,494795
1376,DIVISLAB,2024-03-05,3484.60,3484.45,3496.50,3452.00,3484.45,485056
1377,DIVISLAB,2024-03-06,3485.00,3544.65,3560.00,3450.00,3544.65,642191
1378,DIVISLAB,2024-03-07,3544.65,3601.60,3620.00,3536.50,3601.60,624261
1379,DIVISLAB,2024-03-11,3601.60,3604.75,3652.05,3586.05,3604.75,408279
1380,DIVISLAB,2024-03-12,3600.00,3577.75,3634.90,3564.60,3577.75,415249
1381,DIVISLAB,2024-03-13,3577.75,3479.80,3587.00,3454.75,3479.80,402498
1382,DIVISLAB,2024-03-14,3460.00,3517.90,3530.00,3441.00,3517.90,385179
1383,DIVISLAB,2024-03-15,3517.10,3485.40,3524.70,3455.05,3485.40,317079
1384,DIVISLAB,2024-03-18,3485.40,3506.60,3520.00,3475.00,3506.60,171118
1385,DIVISLAB,2024-03-19,3509.80,3447.15,3514.95,3422.05,3447.15,525027
1386,DIVISLAB,2024-03-20,3447.15,3428.30,3460.00,3397.15,3428.30,517131
1387,DIVISLAB,2024-03-21,3444.80,3465.30,3477.40,3431.25,3465.30,279116
1388,DIVISLAB,2024-03-22,3463.00,3431.45,3476.35,3425.00,3431.45,409887
1389,DIVISLAB,2024-03-26,3400.00,3391.00,3439.00,3375.00,3391.00,478462
1390,DIVISLAB,2024-03-27,3390.00,3367.85,3403.40,3350.00,3367.85,506472
1391,DIVISLAB,2024-03-28,3367.05,3445.30,3469.70,3367.05,3445.30,1145370
1392,DIVISLAB,2024-04-01,3450.00,3567.95,3590.00,3450.00,3567.95,651461
1393,DIVISLAB,2024-04-02,3571.00,3622.50,3636.00,3555.20,3622.50,675426
1394,DIVISLAB,2024-04-03,3663.80,3684.90,3726.00,3611.05,3684.90,799460
1395,DIVISLAB,2024-04-04,3708.00,3734.20,3755.90,3688.25,3734.20,976430
1396,DIVISLAB,2024-04-05,3734.25,3748.15,3784.00,3726.70,3748.15,553607
1397,DIVISLAB,2024-04-08,3750.00,3796.00,3813.00,3720.55,3796.00,602786
1398,DIVISLAB,2024-04-09,3806.00,3804.95,3822.00,3772.05,3804.95,275295
1399,DIVISLAB,2024-04-10,3763.00,3739.10,3776.05,3705.15,3739.10,1015345
1400,DIVISLAB,2024-04-12,3739.00,3779.70,3809.00,3728.00,3779.70,573189
1401,DIVISLAB,2024-04-15,3770.00,3716.55,3770.00,3686.20,3716.55,428141
1402,DIVISLAB,2024-04-16,3699.95,3764.20,3781.00,3686.20,3764.20,318671
1403,DIVISLAB,2024-04-18,3780.00,3708.90,3781.10,3695.20,3708.90,802591
1404,DIVISLAB,2024-04-19,3661.00,3671.70,3710.85,3641.00,3671.70,746223
1405,DIVISLAB,2024-04-22,3689.75,3737.50,3744.70,3675.00,3737.50,439590
1406,DIVISLAB,2024-04-23,3737.50,3768.65,3780.05,3730.00,3768.65,307637
1407,DIVISLAB,2024-04-24,3779.65,3813.80,3823.95,3765.55,3813.80,473558
1408,DIVISLAB,2024-04-25,3834.00,3843.80,3876.80,3790.55,3843.80,835354
1409,DIVISLAB,2024-04-26,3850.00,4016.35,4039.00,3836.05,4016.35,1155173
1410,DIVISLAB,2024-04-29,4025.00,3989.25,4100.00,3971.10,3989.25,752787
1411,DIVISLAB,2024-04-30,4013.00,4002.40,4066.00,3973.60,4002.40,360469
1412,DIVISLAB,2024-05-02,4002.40,3964.65,4009.00,3935.50,3964.65,868450
1413,DIVISLAB,2024-05-03,3965.10,3950.95,3991.00,3900.00,3950.95,348122
1414,DIVISLAB,2024-05-06,3950.95,3963.00,3989.00,3901.15,3963.00,271254
1415,DIVISLAB,2024-05-07,3969.55,3911.40,3969.55,3873.25,3911.40,291924
1416,DIVISLAB,2024-05-08,3903.00,3927.35,3951.40,3873.15,3927.35,308127
1417,DIVISLAB,2024-05-09,3934.00,3789.95,3949.05,3755.20,3789.95,626179
1418,DIVISLAB,2024-05-10,3794.75,3793.50,3831.35,3768.00,3793.50,276308
1419,DIVISLAB,2024-05-13,3776.10,3911.50,3933.20,3724.00,3911.50,608329
1420,DIVISLAB,2024-05-14,3910.00,3896.20,3955.00,3865.15,3896.20,262796
1421,DIVISLAB,2024-05-15,3896.50,3892.55,3949.95,3867.55,3892.55,188401
1422,DIVISLAB,2024-05-16,3896.00,3931.15,3945.00,3830.00,3931.15,362920
1423,DIVISLAB,2024-05-17,3935.00,3910.75,3954.70,3895.60,3910.75,267526
1424,DIVISLAB,2024-05-21,3861.70,4016.55,4038.90,3850.00,4016.55,472233
1425,DIVISLAB,2024-05-22,4051.00,4058.55,4071.75,3986.70,4058.55,398441
1426,DIVISLAB,2024-05-23,4060.00,4113.00,4127.55,4027.40,4113.00,693482
1427,DIVISLAB,2024-05-24,4113.00,4122.40,4175.00,4105.55,4122.40,612183
1428,DIVISLAB,2024-05-27,4298.75,4255.25,4359.00,4215.60,4255.25,2534740
1429,DIVISLAB,2024-05-28,4242.75,4392.10,4401.60,4238.45,4392.10,2151413
1430,DIVISLAB,2024-05-29,4360.00,4448.00,4467.50,4355.55,4448.00,1220726
1431,DIVISLAB,2024-05-30,4444.05,4412.80,4465.00,4390.00,4412.80,768574
1432,DIVISLAB,2024-05-31,4427.45,4307.20,4455.85,4290.15,4307.20,970571
1433,DIVISLAB,2024-06-03,4400.00,4321.90,4435.50,4292.95,4321.90,515368
1434,DIVISLAB,2024-06-04,4323.40,4324.15,4422.60,4180.50,4324.15,847809
1435,DIVISLAB,2024-06-05,4334.35,4502.70,4525.00,4306.75,4502.70,1077221
1436,DIVISLAB,2024-06-06,4500.00,4448.90,4500.00,4366.60,4448.90,790310
1437,DIVISLAB,2024-06-07,4450.80,4524.05,4540.40,4438.80,4524.05,432970
1438,DIVISLAB,2024-06-10,4524.05,4536.25,4579.60,4515.05,4536.25,462274
1439,DIVISLAB,2024-06-11,4560.00,4475.45,4585.00,4462.30,4475.45,264078
1440,DIVISLAB,2024-06-12,4504.00,4452.35,4515.00,4433.90,4452.35,296209
1441,DIVISLAB,2024-06-13,4501.30,4593.50,4617.00,4496.85,4593.50,1275865
1442,DIVISLAB,2024-06-14,4595.00,4588.60,4627.95,4559.10,4588.60,281968
1443,DRREDDY,2024-01-01,5800.00,5821.65,5860.00,5800.00,5821.65,195680
1444,DRREDDY,2024-01-02,5807.05,5926.80,5949.00,5805.65,5926.80,573856
1445,DRREDDY,2024-01-03,5926.80,5931.90,5970.00,5888.20,5931.90,282407
1446,DRREDDY,2024-01-04,5922.15,5842.20,5922.15,5825.00,5842.20,409660
1447,DRREDDY,2024-01-05,5870.00,5835.65,5874.55,5806.50,5835.65,207451
1448,DRREDDY,2024-01-08,5880.90,5761.35,5881.00,5732.60,5761.35,241140
1449,DRREDDY,2024-01-09,5819.00,5749.80,5838.65,5744.10,5749.80,258444
1450,DRREDDY,2024-01-10,5749.05,5787.20,5800.00,5690.20,5787.20,254771
1451,DRREDDY,2024-01-11,5778.00,5692.45,5778.00,5645.10,5692.45,592985
1452,DRREDDY,2024-01-12,5734.85,5688.85,5734.85,5646.05,5688.85,277142
1453,DRREDDY,2024-01-15,5737.95,5783.25,5799.00,5702.00,5783.25,333122
1454,DRREDDY,2024-01-16,5790.00,5758.15,5790.00,5706.05,5758.15,228429
1455,DRREDDY,2024-01-17,5740.00,5649.95,5740.00,5627.00,5649.95,355792
1456,DRREDDY,2024-01-18,5647.45,5649.95,5668.30,5520.65,5649.95,345527
1457,DRREDDY,2024-01-19,5675.10,5668.20,5714.95,5611.85,5668.20,328292
1458,DRREDDY,2024-01-23,5651.90,5674.40,5754.00,5640.95,5674.40,465989
1459,DRREDDY,2024-01-24,5707.95,5902.10,5915.00,5693.00,5902.10,1048852
1460,DRREDDY,2024-01-25,5902.10,5855.50,5925.00,5822.00,5855.50,535502
1461,DRREDDY,2024-01-29,5800.00,5843.70,5892.60,5740.20,5843.70,301914
1462,DRREDDY,2024-01-30,5898.95,5840.95,5949.00,5831.00,5840.95,315317
1463,DRREDDY,2024-01-31,5825.05,6121.15,6137.50,5807.05,6121.15,1571485
1464,DRREDDY,2024-02-01,6089.45,5993.15,6149.40,5950.10,5993.15,622511
1465,DRREDDY,2024-02-02,6015.95,6039.50,6074.70,5996.05,6039.50,337246
1466,DRREDDY,2024-02-05,6039.00,6094.45,6138.00,5991.10,6094.45,425297
1467,DRREDDY,2024-02-06,6085.00,6166.60,6190.00,6083.75,6166.60,517413
1468,DRREDDY,2024-02-07,6166.00,6179.75,6190.00,6130.60,6179.75,590655
1469,DRREDDY,2024-02-08,6218.00,6160.05,6219.95,6125.00,6160.05,358241
1470,DRREDDY,2024-02-09,6140.00,6155.85,6205.20,6104.20,6155.85,247794
1471,DRREDDY,2024-02-12,6234.30,6333.50,6388.45,6230.00,6333.50,859292
1472,DRREDDY,2024-02-13,6350.00,6335.35,6409.85,6311.05,6335.35,417335
1473,DRREDDY,2024-02-14,6330.05,6258.35,6339.95,6170.10,6258.35,344869
1474,DRREDDY,2024-02-15,6240.10,6252.65,6299.00,6206.10,6252.65,293819
1475,DRREDDY,2024-02-16,6271.95,6317.15,6365.70,6247.35,6317.15,255183
1476,DRREDDY,2024-02-19,6317.15,6417.15,6453.95,6315.00,6417.15,278704
1477,DRREDDY,2024-02-20,6422.00,6376.00,6465.00,6340.55,6376.00,279897
1478,DRREDDY,2024-02-21,6387.00,6349.15,6402.55,6305.00,6349.15,199179
1479,DRREDDY,2024-02-22,6375.00,6363.95,6379.80,6231.35,6363.95,284024
1480,DRREDDY,2024-02-23,6367.70,6442.15,6494.05,6363.00,6442.15,368451
1481,DRREDDY,2024-02-26,6445.05,6440.75,6490.00,6380.65,6440.75,217838
1482,DRREDDY,2024-02-27,6416.00,6449.60,6459.60,6385.25,6449.60,193295
1483,DRREDDY,2024-02-28,6443.45,6428.05,6505.90,6392.10,6428.05,312046
1484,DRREDDY,2024-02-29,6382.05,6424.25,6472.90,6357.10,6424.25,1102788
1485,DRREDDY,2024-03-01,6449.00,6193.55,6473.00,6172.10,6193.55,575286
1486,DRREDDY,2024-03-04,6240.00,6335.10,6439.35,6239.00,6335.10,439211
1487,DRREDDY,2024-03-05,6334.90,6303.30,6342.15,6247.00,6303.30,208036
1488,DRREDDY,2024-03-06,6303.30,6314.65,6332.00,6190.00,6314.65,241426
1489,DRREDDY,2024-03-07,6305.50,6324.15,6369.70,6305.50,6324.15,234920
1490,DRREDDY,2024-03-11,6369.00,6387.45,6423.60,6310.00,6387.45,282473
1491,DRREDDY,2024-03-12,6388.15,6302.15,6428.00,6266.25,6302.15,329411
1492,DRREDDY,2024-03-13,6302.40,6303.80,6350.00,6248.80,6303.80,210265
1493,DRREDDY,2024-03-14,6282.00,6294.60,6320.15,6208.90,6294.60,400212
1494,DRREDDY,2024-03-15,6285.10,6284.90,6308.55,6214.50,6284.90,485947
1495,DRREDDY,2024-03-18,6292.10,6341.05,6354.90,6268.05,6341.05,180493
1496,DRREDDY,2024-03-19,6335.00,6134.90,6335.00,6123.45,6134.90,316367
1497,DRREDDY,2024-03-20,6124.95,6103.30,6138.10,6023.20,6103.30,277037
1498,DRREDDY,2024-03-21,6125.00,6128.20,6156.00,6060.00,6128.20,325246
1499,DRREDDY,2024-03-22,6129.00,6203.20,6239.40,6105.05,6203.20,305719
1500,DRREDDY,2024-03-26,6190.00,6134.85,6211.45,6106.05,6134.85,272255
1501,DRREDDY,2024-03-27,6151.00,6044.10,6151.00,6034.10,6044.10,290593
1502,DRREDDY,2024-03-28,6078.00,6157.90,6209.80,6078.00,6157.90,517383
1503,DRREDDY,2024-04-01,6215.00,6250.35,6282.45,6157.90,6250.35,154404
1504,DRREDDY,2024-04-02,6268.95,6237.55,6268.95,6206.00,6237.55,238206
1505,DRREDDY,2024-04-03,6237.55,6124.40,6268.00,6112.00,6124.40,269225
1506,DRREDDY,2024-04-04,6155.00,6142.50,6175.00,6047.50,6142.50,399019
1507,DRREDDY,2024-04-05,6142.50,6179.30,6305.85,6140.00,6179.30,541011
1508,DRREDDY,2024-04-08,6217.45,6174.55,6226.75,6135.05,6174.55,284105
1509,DRREDDY,2024-04-09,6202.20,6167.90,6230.20,6155.00,6167.90,128724
1510,DRREDDY,2024-04-10,6199.90,6157.90,6199.90,6145.00,6157.90,196084
1511,DRREDDY,2024-04-12,6168.90,6083.85,6189.00,6075.00,6083.85,394851
1512,DRREDDY,2024-04-15,6073.20,6010.85,6073.20,5982.25,6010.85,269933
1513,DRREDDY,2024-04-16,6005.85,6050.35,6073.85,5985.05,6050.35,408298
1514,DRREDDY,2024-04-18,6099.95,5957.15,6127.50,5937.65,5957.15,597736
1515,DRREDDY,2024-04-19,6000.00,5942.85,6000.00,5880.80,5942.85,342651
1516,DRREDDY,2024-04-22,5975.00,6016.10,6064.00,5953.50,6016.10,333457
1517,DRREDDY,2024-04-23,6050.00,5952.10,6065.00,5933.90,5952.10,298835
1518,DRREDDY,2024-04-24,5960.05,5950.80,5994.85,5921.05,5950.80,266987
1519,DRREDDY,2024-04-25,5975.05,6218.75,6262.00,5928.00,6218.75,926985
1520,DRREDDY,2024-04-26,6224.90,6252.10,6308.85,6178.85,6252.10,412618
1521,DRREDDY,2024-04-29,6270.00,6297.10,6325.00,6202.35,6297.10,297106
1522,DRREDDY,2024-04-30,6299.90,6204.30,6313.00,6185.00,6204.30,381304
1523,DRREDDY,2024-05-02,6195.25,6287.50,6299.80,6195.25,6287.50,626953
1524,DRREDDY,2024-05-03,6299.90,6349.55,6419.90,6258.00,6349.55,581368
1525,DRREDDY,2024-05-06,6379.70,6293.45,6380.00,6246.35,6293.45,452754
1526,DRREDDY,2024-05-07,6329.90,6257.60,6350.00,6200.00,6257.60,317354
1527,DRREDDY,2024-05-08,6100.00,6056.35,6114.95,5952.70,6056.35,988140
1528,DRREDDY,2024-05-09,6074.50,5877.35,6074.50,5870.00,5877.35,506907
1529,DRREDDY,2024-05-10,5875.00,5921.00,5935.00,5818.10,5921.00,296180
1530,DRREDDY,2024-05-13,5921.00,5908.55,5949.00,5850.50,5908.55,170564
1531,DRREDDY,2024-05-14,5938.90,5868.80,5945.40,5855.00,5868.80,237330
1532,DRREDDY,2024-05-15,5885.00,5875.00,5966.95,5860.00,5875.00,291681
1533,DRREDDY,2024-05-16,5928.00,5850.40,5928.00,5709.00,5850.40,732097
1534,DRREDDY,2024-05-17,5850.40,5799.55,5856.45,5791.00,5799.55,601339
1535,DRREDDY,2024-05-21,5810.95,5779.80,5833.30,5773.00,5779.80,491373
1536,DRREDDY,2024-05-22,5850.00,5872.75,5905.00,5790.40,5872.75,521022
1537,DRREDDY,2024-05-23,5902.45,5897.70,5933.00,5835.00,5897.70,565583
1538,DRREDDY,2024-05-24,5896.40,5865.75,5909.10,5838.50,5865.75,424443
1539,DRREDDY,2024-05-27,5865.75,5872.70,5889.95,5796.10,5872.70,673258
1540,DRREDDY,2024-05-28,5872.15,5965.30,6005.10,5872.15,5965.30,793202
1541,DRREDDY,2024-05-29,5985.00,6000.75,6017.95,5914.60,6000.75,506798
1542,DRREDDY,2024-05-30,5975.00,5873.75,5975.00,5833.00,5873.75,601044
1543,DRREDDY,2024-05-31,5899.95,5791.85,5904.65,5752.85,5791.85,1029318
1544,DRREDDY,2024-06-03,5937.90,5783.30,5937.90,5777.15,5783.30,417511
1545,DRREDDY,2024-06-04,5807.00,5730.80,5827.35,5600.00,5730.80,657435
1546,DRREDDY,2024-06-05,5737.90,5824.15,5881.70,5725.80,5824.15,508564
1547,DRREDDY,2024-06-06,5835.00,5890.95,5926.00,5781.60,5890.95,719676
1548,DRREDDY,2024-06-07,5890.95,6061.30,6084.10,5876.25,6061.30,749505
1549,DRREDDY,2024-06-10,6061.30,6106.15,6157.65,6004.05,6106.15,629655
1550,DRREDDY,2024-06-11,6085.00,6039.25,6100.25,6028.00,6039.25,516362
1551,DRREDDY,2024-06-12,6060.00,6060.05,6085.00,5991.00,6060.05,386585
1552,DRREDDY,2024-06-13,6119.90,6095.85,6119.90,6031.50,6095.85,438230
1553,DRREDDY,2024-06-14,6096.00,6085.25,6118.50,6035.10,6085.25,397004
1554,EICHERMOT,2024-01-01,4145.00,4038.35,4145.00,4030.00,4038.35,763454
1555,EICHERMOT,2024-01-02,4010.10,3892.50,4010.75,3882.35,3892.50,1221148
1556,EICHERMOT,2024-01-03,3894.05,3887.60,3928.95,3878.45,3887.60,435449
1557,EICHERMOT,2024-01-04,3887.50,3861.00,3915.00,3848.50,3861.00,425702
1558,EICHERMOT,2024-01-05,3864.05,3877.05,3918.70,3860.00,3877.05,402103
1559,EICHERMOT,2024-01-08,3890.00,3884.25,3960.40,3877.50,3884.25,401263
1560,EICHERMOT,2024-01-09,3909.25,3870.45,3923.95,3850.60,3870.45,411462
1561,EICHERMOT,2024-01-10,3870.45,3842.55,3873.00,3790.65,3842.55,577499
1562,EICHERMOT,2024-01-11,3868.80,3888.80,3924.70,3852.45,3888.80,378237
1563,EICHERMOT,2024-01-12,3890.20,3870.85,3899.00,3850.00,3870.85,220410
1564,EICHERMOT,2024-01-15,3875.00,3832.10,3884.65,3811.00,3832.10,364325
1565,EICHERMOT,2024-01-16,3790.00,3792.30,3828.10,3741.50,3792.30,519197
1566,EICHERMOT,2024-01-17,3731.00,3751.10,3772.00,3720.00,3751.10,585284
1567,EICHERMOT,2024-01-18,3751.10,3691.15,3761.55,3661.00,3691.15,583931
1568,EICHERMOT,2024-01-19,3700.00,3699.45,3787.85,3658.00,3699.45,894473
1569,EICHERMOT,2024-01-23,3702.05,3616.70,3744.00,3606.05,3616.70,823427
1570,EICHERMOT,2024-01-24,3629.00,3635.00,3648.95,3562.45,3635.00,1318897
1571,EICHERMOT,2024-01-25,3680.00,3616.45,3680.00,3597.05,3616.45,699432
1572,EICHERMOT,2024-01-29,3621.10,3669.05,3681.00,3590.05,3669.05,936432
1573,EICHERMOT,2024-01-30,3675.00,3704.75,3729.90,3673.90,3704.75,612064
1574,EICHERMOT,2024-01-31,3716.00,3839.60,3852.15,3701.10,3839.60,759817
1575,EICHERMOT,2024-02-01,3843.00,3933.20,3965.85,3843.00,3933.20,1313981
1576,EICHERMOT,2024-02-02,3900.00,3825.55,3900.00,3811.25,3825.55,872011
1577,EICHERMOT,2024-02-05,3850.00,3889.95,3918.40,3837.00,3889.95,592181
1578,EICHERMOT,2024-02-06,3900.00,3944.60,3950.75,3890.00,3944.60,470713
1579,EICHERMOT,2024-02-07,3975.00,3927.65,3990.00,3907.95,3927.65,416774
1580,EICHERMOT,2024-02-08,3953.00,3807.30,3957.30,3791.75,3807.30,404899
1581,EICHERMOT,2024-02-09,3820.00,3840.95,3847.95,3761.60,3840.95,396729
1582,EICHERMOT,2024-02-12,3869.90,3871.85,3903.05,3817.20,3871.85,237343
1583,EICHERMOT,2024-02-13,3894.65,3854.20,3936.15,3765.45,3854.20,633019
1584,EICHERMOT,2024-02-14,3833.00,3901.55,3932.35,3726.60,3901.55,919714
1585,EICHERMOT,2024-02-15,3905.00,3916.55,3928.50,3876.20,3916.55,405632
1586,EICHERMOT,2024-02-16,3925.05,3928.65,4003.00,3916.30,3928.65,634008
1587,EICHERMOT,2024-02-19,3934.95,3902.85,3954.70,3894.75,3902.85,267834
1588,EICHERMOT,2024-02-20,3894.00,3828.10,3898.90,3784.20,3828.10,1324518
1589,EICHERMOT,2024-02-21,3828.10,3836.35,3895.75,3821.00,3836.35,575380
1590,EICHERMOT,2024-02-22,3864.80,3951.40,3970.00,3841.85,3951.40,1130600
1591,EICHERMOT,2024-02-23,3970.40,3927.05,3972.00,3913.65,3927.05,571998
1592,EICHERMOT,2024-02-26,3927.05,3952.95,3991.45,3895.00,3952.95,474465
1593,EICHERMOT,2024-02-27,3950.00,4002.75,4012.55,3940.00,4002.75,579400
1594,EICHERMOT,2024-02-28,4002.75,3863.75,4018.95,3851.00,3863.75,658953
1595,EICHERMOT,2024-02-29,3862.95,3792.40,3890.00,3760.05,3792.40,1021336
1596,EICHERMOT,2024-03-01,3790.20,3843.55,3868.80,3776.05,3843.55,665946
1597,EICHERMOT,2024-03-04,3858.60,3751.45,3883.30,3744.00,3751.45,641251
1598,EICHERMOT,2024-03-05,3751.45,3791.90,3801.95,3742.55,3791.90,591293
1599,EICHERMOT,2024-03-06,3800.00,3793.20,3806.85,3734.05,3793.20,315398
1600,EICHERMOT,2024-03-07,3793.20,3785.25,3810.00,3759.05,3785.25,734239
1601,EICHERMOT,2024-03-11,3795.45,3783.90,3814.95,3770.00,3783.90,373335
1602,EICHERMOT,2024-03-12,3804.40,3810.75,3855.80,3771.00,3810.75,528035
1603,EICHERMOT,2024-03-13,3811.55,3735.55,3852.40,3715.00,3735.55,428324
1604,EICHERMOT,2024-03-14,3717.00,3772.65,3803.75,3686.25,3772.65,720948
1605,EICHERMOT,2024-03-15,3772.65,3745.65,3779.95,3707.05,3745.65,487749
1606,EICHERMOT,2024-03-18,3745.00,3699.70,3745.00,3681.70,3699.70,533167
1607,EICHERMOT,2024-03-19,3699.70,3716.85,3730.00,3672.00,3716.85,559402
1608,EICHERMOT,2024-03-20,3821.00,3873.60,3940.00,3821.00,3873.60,3045475
1609,EICHERMOT,2024-03-21,3881.35,3918.95,3949.00,3881.00,3918.95,838929
1610,EICHERMOT,2024-03-22,3945.00,3988.40,4013.95,3863.20,3988.40,1033237
1611,EICHERMOT,2024-03-26,4001.45,3911.10,4042.50,3907.10,3911.10,772158
1612,EICHERMOT,2024-03-27,3934.80,3913.80,3987.00,3905.80,3913.80,510950
1613,EICHERMOT,2024-03-28,3915.30,4019.30,4075.00,3891.75,4019.30,1307106
1614,EICHERMOT,2024-04-01,4060.80,3946.65,4070.00,3936.50,3946.65,532524
1615,EICHERMOT,2024-04-02,3990.00,3922.20,3990.00,3914.30,3922.20,485047
1616,EICHERMOT,2024-04-03,3923.00,3934.20,3943.10,3886.10,3934.20,392460
1617,EICHERMOT,2024-04-04,3957.00,4014.30,4030.00,3892.05,4014.30,932478
1618,EICHERMOT,2024-04-05,4013.00,4031.25,4046.55,3967.55,4031.25,537212
1619,EICHERMOT,2024-04-08,4024.95,4205.75,4303.45,4011.60,4205.75,2165986
1620,EICHERMOT,2024-04-09,4247.80,4248.65,4267.90,4137.50,4248.65,970657
1621,EICHERMOT,2024-04-10,4250.00,4315.10,4335.00,4222.05,4315.10,1018246
1622,EICHERMOT,2024-04-12,4310.00,4302.25,4382.80,4267.80,4302.25,1133493
1623,EICHERMOT,2024-04-15,4250.00,4219.35,4317.85,4193.75,4219.35,860133
1624,EICHERMOT,2024-04-16,4217.40,4355.70,4404.00,4206.30,4355.70,1467677
1625,EICHERMOT,2024-04-18,4356.00,4351.20,4444.00,4338.05,4351.20,1316876
1626,EICHERMOT,2024-04-19,4345.00,4344.15,4369.45,4261.30,4344.15,719002
1627,EICHERMOT,2024-04-22,4394.00,4466.95,4485.00,4370.40,4466.95,781218
